gene_symbol,chromosome,start,end,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD16,BXD18,BXD19,BXD21,BXD23,BXD27,BXD28,BXD29,BXD31,BXD32,BXD33,BXD34,BXD36,BXD40,BXD42
Hist1h2af,13,23625775.0,23626173.0,13.153174804999999,14.22804386,14.648489484999999,15.600521520000001,14.15443431,15.755676014999999,13.63471571,13.13016618,15.616811030000001,13.90778899,14.37345204,13.838631805,15.68192548,15.12627344,13.601204905,14.797925535000001,15.585135585,15.787480495,15.800081865,13.328563575,15.835604069999999,15.650307645,15.704271460000001,15.22245531
Hist1h2ag,13,22134329.0,22134813.0,13.12125472,14.29790469,14.92951946,15.91637041,14.21967644,15.80184279,13.43445929,13.04112377,15.79027185,13.94769716,14.57991381,13.65469902,15.93792772,15.51273167,13.68818512,15.21252711,15.97192224,15.76046209,15.76903292,13.393077775,15.93792772,15.83287932,15.89937704,15.44774595
Hist1h2ah,13,22127033.0,22127437.0,11.593284180000001,12.46022267,12.856339845,14.450366975,12.37866078,14.40904711,11.845643355,11.358937614999999,14.695395685,12.073071590000001,12.789631105,11.71681886,14.986333245,13.332307215,11.93533189,12.84034269,14.542902770000001,15.09005221,15.284207630000001,11.5040819075,14.75511334,14.51355068,14.521251164999999,13.487132885000001
Hist1h2ai,13,21808291.0,21808683.0,13.034110105,13.961880745,14.597845575000001,15.746637190000001,13.96184244,15.446885355,13.33278754,13.086879525,15.71687283,13.827212995,14.389753395,13.511090715,15.769096605000001,14.89813032,13.492613135,15.063209345,15.7417375,15.68192548,15.67446396,13.19238924,15.852394,15.757941975000001,15.77073613,15.32972532
Hist1h2ak,13,21845304.0,21845696.0,11.60343075,12.72834609,13.04457809,14.85436105,12.74237618,14.62816274,11.95810175,11.31922639,15.04263052,12.25210003,12.97650627,12.01055801,15.24055952,13.568036,12.19638291,13.16868087,14.94966275,15.23235318,15.44774595,11.67558769,15.05236181,14.76653236,14.93913339,14.02687881
Hist1h2an,13,21878695.0,21879087.0,12.28518204,13.42985693,13.89027774,15.19162632,13.39539781,15.09433863,12.69418949,12.38783638,15.42390357,13.21935714,13.59604675,13.00988261,15.41119365,14.09859325,12.85788921,14.06777772,14.95991983,15.61015836,15.38941011,12.312709845,15.63228136,15.12488838,15.52502912,14.65825196
Hist1h2ao,13,21902334.0,21902813.0,13.0176306,13.86656537,14.37007266,15.72302259,13.856984955,15.427832545000001,13.33449082,12.958837295,15.755025385,13.556044714999999,14.270436799999999,13.501013705,15.76423789,14.769781375,13.419232065,14.632565275000001,15.70307789,15.832979545,15.77182987,13.16787882,15.745846365,15.650697385,15.687184904999999,15.19526441
Hist1h2bb,13,23838659.0,23839110.0,7.885107999,7.628875394,7.947406408,7.009348656,7.27485244,7.392379741,7.602112037,7.346145485,7.330430302,7.15646322,7.55193758,6.879621297,6.845026213,8.008318227,7.597363988,7.662018689,7.162364347,7.382725338,8.15612772,7.4547437940000005,7.034411567,7.66912692,7.538366579,7.040262189
Hist1h2bc,13,23776068.0,23784357.0,8.334880034000001,8.9529869525,8.726326221499999,8.621608074000001,9.208274816500001,9.224808373,8.6794979425,8.523299149,8.310240462,8.980496291,7.997228906,9.0448829465,8.6251581095,8.3059817365,8.3300088265,8.704139933,8.081610321,8.654660083,7.999199092,8.4115559935,8.828926861,8.437122522500001,8.6440534505,9.240964358
Hist1h2be,13,23675611.0,23712993.0,8.233216146,7.890577336,8.526192565,8.184997231,8.335596473,8.551794416,8.225441751,8.320326692,7.83240369,8.639769723,7.931679602,9.210318609,8.617567049,7.830737134,8.294105316,7.790636242,8.108905257,7.801123084,8.111702319,9.130931744,8.948398356,8.598063938,7.679331525,9.566650157
Hist1h3b,13,23844136.0,23844755.0,10.66989777,10.4387317,10.56146382,10.29680277,10.33824323,10.26014518,10.38808304,10.01093939,10.57028076,10.03512365,10.51432066,9.155351935,10.42341857,10.91958052,10.27596718,10.7817618,10.09124393,10.20143727,11.13259797,10.0153596605,10.3906526,10.53231308,10.79177225,9.495081153
Hist1h3c,13,23836882.0,23837370.0,7.912309569,7.876113771,7.878588874,7.691935875,7.886913071,7.453941905,7.817623688,7.50507263,7.523183049,7.374908079,7.904140906,6.838264862,7.193334681,7.774457537,7.59283457,7.790359657,7.520497737,7.379565417,8.266105349,7.5755895964999995,7.595628243,8.008318227,7.620784959,6.801574799
Hist1h3e,13,23653403.0,23654238.0,10.70047155,10.57614031,10.6386131,10.31281317,10.38875313,10.41320827,10.49604555,9.975161381,10.63568597,10.0893854,10.554739,9.147657817,10.41143973,10.92122682,10.3906526,10.77777744,10.09969468,10.26083281,11.21981315,10.089052424,10.36782455,10.63715691,10.65284029,9.355751551
Hist1h3h,13,21809528.0,21809938.0,11.50680109,11.90549104,11.23109395,11.16732693,12.00612993,12.1073117,11.58233921,11.23209132,11.32712952,11.959483,11.30350294,11.83058954,10.92994757,11.63672558,11.47408564,11.64526931,10.89391246,11.23805638,11.54904183,11.652209485,11.28726143,11.49497531,12.08096339,11.07370242
Hist1h3i,13,21874829.0,21875239.0,9.778264056,9.627709699,9.681017549,9.290546652,9.536872579,9.495081153,9.621559144,9.007416077,9.621035521,9.188341157,9.541221943,8.319999862,9.587167987,10.04058612,9.352369191,9.90504745,9.135946309,9.106554341,10.2453129,9.132611169,9.507297905,9.524611097,9.803875995,8.523807116
Hist1h4a,13,23852561.0,23853099.0,9.7753052875,10.432385645,10.3176624475,9.595653159000001,10.10575738,10.016178063,9.7946331555,9.306506223,9.522388207999999,9.8260067995,9.808422030500001,9.2372768875,9.6855270195,10.086883639,9.7863484715,10.023871616000001,9.0655632255,9.595694899,10.2138688675,9.85292418875,9.9275300125,9.651311355,10.035574410999999,9.5381509175
Hist1h4c,13,23789929.0,23790323.0,7.856734364,8.307004773,8.395036622,7.258588267,7.902480338,7.999678313,7.635798749,7.454449955,7.146103557,7.646985532,7.607608422,7.077255167,7.638220276,7.865264068,7.616407203,7.982999435,7.054468729,7.264047921,8.151638365,7.346600158499999,7.69601051,7.612778835,8.022818425,7.246721053
Hist1h4d,13,23673467.0,23673859.0,9.058328541,9.118041416499999,9.2507307885,8.4379873485,8.6332595045,8.669723625,8.671250212,8.330927305,8.683058788,8.4588819255,8.964504327,7.6952455660000005,8.7118474475,9.2681203915,8.7912496,8.972052164,8.3188525195,8.212853838000001,9.635442983,8.5127963445,8.7776893825,8.7887530435,8.672103468,8.0085871515
Hist1h4f,13,23643127.0,23643517.0,9.598639828,10.441376355,9.943320411999998,9.103114766000001,9.9941929555,9.7765468875,9.404131417999999,9.0660825255,9.096840487,9.594990214500001,9.494667513,9.2059942995,9.0551411225,9.7503677825,9.5615954955,9.601504859,8.463321242500001,9.118640633,9.7323406365,9.47060594425,9.391505327,9.2073231675,9.790353510500001,9.141734869
Hist1h4i,13,22132505.0,22133231.0,8.88722408,9.882804779499999,9.88568181,9.5865174455,9.7868689645,9.6779399225,9.1814981165,8.744855143999999,8.843619344,9.512972380499999,8.932418976,9.3592187215,9.575290151,9.357253996499999,9.2423147485,9.644851215,8.489493437,9.6833402025,8.894601979,9.48438557,9.8284180765,9.002473069,9.500013272499999,9.690390174000001
Hist1h4j,13,21826933.0,21827706.0,9.160917319,9.4728315125,9.4585847345,8.7797608225,9.22947759,9.1469184615,9.249761184,8.815972555,9.112804532,9.127394522,9.314692030500002,8.450875083,8.976817887,9.613575492999999,9.300035312999999,9.188240317,8.618340204999999,8.6354413385,9.735893670500001,8.9868975035,9.286647272,9.203750809,9.27435848,8.5549823295
Hist1h4k,13,21842063.0,21842374.0,9.063988975000001,9.5577767315,9.37998715,8.523110730500001,9.0741564655,9.0343594175,8.997356251,8.490007923,8.741838105,8.8638197865,9.096619864,8.1493114815,8.821824346,9.4922288605,9.0658247835,9.095436803999998,8.2316425225,8.251938602500001,9.486264417000001,8.738936849249999,9.0865052895,8.700216134,9.1775250455,8.159532260999999
Hist1h4m,13,21923636.0,21924065.0,9.499561306,10.164214167499999,10.095778376999998,9.293488468500001,9.648239222,9.573227677999999,9.500496553,9.043771133,9.2875367185,9.466394394,9.559396910499999,8.963949701,9.450043974,9.885937067,9.671797091,9.775037518,8.7857087225,9.3670769045,10.02817961,9.542360267,9.622954215,9.3501748825,9.587242663,9.225740273500001
Hist2h2aa2,3,96043781.0,96044173.0,12.928759540000001,13.35576666,13.644598205,13.792618404999999,13.409753835,13.858147070000001,13.117573035,12.818917105,13.61369822,13.18144143,13.510934774999999,13.616929160000002,13.880454075,13.578406965,13.089971755,13.368947995,13.579831089999999,13.78621407,13.885236485,13.3664412275,14.008523835,13.979689969999999,13.681924944999999,14.480499224999999
Hist2h2ab,3,96023839.0,96024231.0,9.355751551,9.757507609,9.851401215,9.602038983,9.913978319,9.93064918,9.703850233,9.172606914,9.301047284,9.811743983,9.477270526,10.22444468,9.614361056,9.602038983,9.65652664,9.161499936,8.992151692,9.343064883,9.820805406,10.121034111,10.30465211,9.709592073,9.437809448,10.83714039
Hist2h2ac,3,96024284.0,96024803.0,13.11713085,13.63901999,14.42388002,15.76903292,13.97589539,15.72825505,13.3000563,13.33818478,15.73948756,13.66555496,14.26406684,13.72431697,15.89937704,14.73559565,13.48437908,14.70537046,15.71729681,15.86099302,15.88454301,13.357239865,15.86099302,15.73948756,15.73948756,15.19162632
Hist2h2be,3,96025042.0,96027661.0,9.920808201,9.719840678,9.911838752,9.277087378,9.409567119,9.592025048,9.773029456,9.16228428,9.602038983,9.404851104,9.738821514,8.585871654,9.521419865,10.0969018,9.482693088,9.985123812,9.084631823,9.169333227,10.25066727,9.239055388499999,9.338989012,9.698180086,9.842904741,8.855851982
Hist2h4,3,96066916.0,96067230.0,8.279942431,8.460613588,8.255760773,7.389705886,7.883225189,7.825884386,8.006658846,7.698892389,7.925817145,7.72706675,8.081061651,7.036461174,8.214723595,8.539915599,8.065428813,8.1852879,7.367965816,7.444847134,8.550712669,7.5435839225,7.710161493,7.802352742,8.033595772,7.253778671
Hmga1,17,27693565.0,27700619.0,11.06619768,10.9717617,11.5056233,10.65659941,11.3493875,10.52202659,10.65860256,10.80981956,10.554739,10.22986551,10.94380533,10.03075048,10.57852767,10.35471374,10.92805342,10.804045,10.16749242,10.26858274,10.92805342,10.64218017,10.46529861,10.78918235,10.40773475,9.442837376
Hmgcr,13,97419290.0,97440803.0,7.662399769,7.888409217,7.344334434,7.549362249,8.330274598,7.763842038,8.079905455,8.151638365,7.375347799,8.07820881,7.880517208,7.808258569,7.108391481,7.944476535,7.821880025,7.964244414,7.350673956,7.957684941,7.418399462,7.754190158,6.989174424,7.664293723,8.242863995,7.793550006
Hmgn2,4,133520653.0,133524565.0,10.28087567,11.4016213,9.088963802,8.654598686,10.93659806,11.559403,9.689535665,9.072723659,8.793960485,10.14858708,9.952467558,10.55708361,8.242029688,9.762207126,9.312619,9.787792649,8.314645138,8.749396515,8.266661116,9.0150771295,9.727324,8.710241395,10.21804617,9.665995938
Hmox1,8,77617490.0,77624495.0,11.02797957,10.56298865,11.82058425,11.23304519,10.48326086,10.54629782,11.02372489,10.63335782,10.4169875,10.9568002,11.01225034,11.05220833,11.48177529,11.09549108,10.61237617,11.08811642,10.94983555,10.30526969,11.39944347,11.000335715,10.97520933,11.22210364,10.90040802,11.35252397
Hn1,11,115358667.0,115375701.0,11.01315878,11.56926298,10.89799563,10.8487993,11.53753848,11.4265868,11.03530118,10.91628862,10.84795724,11.20823098,10.89041435,11.0344019,10.63782672,11.06975139,11.09281185,10.94712538,10.2918761,10.43682554,10.36727631,10.788098250000001,11.30162691,10.76058121,11.49040832,10.40317184
Hook3,8,27131893.0,27229696.0,7.357497840000001,7.437580754,7.420683083,8.1564041625,7.597522868,8.28622609,7.250658747,7.1172925165,7.842401886,7.381672538,7.303140495,7.7060545615,8.1928614725,7.4432842945,7.125123046500001,7.407682447999999,7.558332706,8.0055662185,8.010095045,7.3675635765,8.3163982925,8.240063795000001,8.170439767,8.714316806
Hoxb4,11,96180011.0,96182952.0,7.70966735,7.804040115,7.806841429,8.516217609,8.09204206,8.829374682,7.694134197,7.796587411,8.482973213,8.069158437,7.844681513,8.202461683,8.524507355,7.895811198,7.927409507,7.702309192,8.32201341,8.694985242,8.303612893,8.033726878,8.778490721,8.700131238,8.931730718,8.781904125
Hpcal1,12,17697620.0,17798732.0,8.564472552,7.040006335499999,8.2645763065,7.330224386,7.0326246,7.5610273160000006,7.646811984,8.6014279065,8.178432568,8.9925054135,8.4679818335,9.259678823,7.377231767,7.480701767499999,7.414304525,8.4871164675,8.335712050000001,8.4030136125,7.2620905375,7.594949732249999,6.9093151155,8.035986174,7.5363753215,7.682305293000001
Hprt,20,50341314.0,50374836.0,9.986460487333334,10.310435405666666,9.553495396,9.458030191333334,9.972897224666667,10.293312923333334,9.601344954,9.632819909666667,9.368848905,9.827059618333333,9.541576144333334,9.608906521333333,9.153528382333333,9.763805947333333,9.806775196666667,9.722801840999999,9.093471527333334,9.408139010666668,9.077672172,9.327372878666667,9.589580753333333,9.299664892000001,10.092332058333334,9.019862798666667
Hps1,19,42829595.0,42854468.0,8.515153828,9.467108449,8.663133543,8.320953767,9.579926238,8.117673726,9.546515767,9.73435951,9.525612998,9.442837376,9.773985657,8.457365394,8.606815264,8.479618043,9.681017549,9.55114265,9.453344142,9.479194591,8.49278548,8.516272324500001,9.777179429,9.531417292,9.29905237,8.112556219
Hpse,5,101108503.0,101148735.0,7.416961481,7.011613289,7.207704326,7.450764269,7.141112537,7.492987804,7.663850985,8.09517311,7.486771201,7.548651919,7.364281528,7.352452842,6.858516483,7.752917701,7.845604041,7.800461751,7.674019894,7.926359308,7.19442319,7.860797788499999,6.956624026,7.331123884,7.917871271,7.201553374
Hs3st1,5,40005174.0,40146714.0,7.287337586,6.759656129,7.15682251,6.875091859,7.382420681,7.104035111,7.558960241,8.109821015,7.632259611,6.683902237,7.460336754,7.012424096,7.007405766,7.282474615,7.243586968,7.079623868,7.642187293,6.943711787,6.98385574,7.547177175,6.724756492,7.18064527,7.30197083,6.985451996
Hspa5,2,34627490.0,34632051.0,7.969151389,8.808065972,7.660527635,7.483493362,8.954717138,8.654975452,7.963480015,7.523183049,7.224869883,8.419447367,8.009950098,8.46270137,6.656595974,7.911526511,7.899152931,7.931679602,7.059108047,7.009694345,7.126500484,7.754191943,7.455297295,7.253191416,8.575032461,7.64114208
Hspa8,9,40609067.0,40613283.0,13.9824090875,14.4857924925,13.9137292125,14.187964395,14.043222665,14.021926002499999,14.0104920125,13.3626912125,13.9502315425,13.86021037,13.667981220000001,13.7394444775,13.3373524175,14.1582029925,13.70998301,13.939755005,13.5539576875,13.27733688,13.59713253,13.548205995,13.272520785,13.300655647500001,14.246277995,13.447747135
Hspe1,1,55144976.0,55148151.0,8.895024551,9.147308986,8.706697412,8.521437673,9.491908789,9.358970662,8.75054301,8.780004968,8.559767607,9.130042409,8.556360263,8.768071797,8.086486776,8.713280391,9.098170553,8.727113669,7.910472876,8.175954004,7.97180156,8.461458144,9.145732462,8.5437436,9.771923916,7.740134117
Ict1,11,115265066.0,115273988.0,8.013293277,7.804831053,8.094316563,8.12765747,7.936724486,8.049908058,7.9888443,8.135884867,8.345345039,7.776629428,8.581918258,8.095721792,8.208798032,8.441654823,8.582573547,8.494182234,8.738522478,8.524846742,8.260600734,8.2278601685,8.373300069,7.799747331,8.658757476,7.051824888
Idh2,7,87239732.0,87260278.0,9.895574209,10.25886323,9.414741137,9.375894242,10.23844302,10.40521836,9.46758186,9.361923988,9.106971093,9.815023682,9.133808963,9.474981452,8.485975941,9.645547342,9.611751568,9.489523769,8.244307417,9.11508734,8.160407717,9.2757595605,9.502622301,9.02708323,9.965115725,8.190096708
Ier2,8,87185985.0,87186650.0,6.74480112,8.166113967,6.79940056,6.98101837,6.975964192,7.784802576,7.038368923,6.912980428,8.20976504,7.12816531,6.648698322,6.734436407,8.226021397,8.157033241,7.449608773,8.093226997,7.922896347,7.237996674,6.978092771,8.631662483,7.396511381,7.850420584,7.696219541,7.058424841
Ier3,17,35958658.0,35959856.0,11.45210762,10.57549219,10.89972445,11.9499411,11.56773605,11.51023873,11.78718727,12.47952204,11.97315976,11.64664532,11.67510298,11.06162253,11.08637875,11.89356709,11.0456581,12.26176601,12.09707602,11.84753907,11.87277444,12.37618112,11.66977221,12.00913824,11.73080652,12.32146733
Ifi30,8,73286673.0,73290562.0,10.919026725,9.753033455499999,10.4959766155,10.463946505500001,10.4722656485,10.315226362,10.850259555000001,11.125740805,10.13576155,10.605645878,10.584083809500001,9.8330778805,10.1845468665,10.5207921525,10.838450365,10.597116276000001,10.931920435,10.829788109999999,10.537069176500001,10.58463642725,10.0886094235,10.0603232235,10.901165835,9.855805974999999
Ifi35,11,101309721.0,101320012.0,8.667065083,7.481435337,7.783885876,7.50816909,7.434468836,7.894823475,8.863611323,8.721375739,8.000737767,8.255210464,7.734397443,7.563785409,8.626042327,8.259756196,8.66280187,8.659092994,8.790988222,8.211702325,7.731477725,8.602452101499999,7.805484471,7.68414982,7.984361146,7.603121675
Ifi47,11,48890089.0,48910476.0,9.205050506,9.455187791,8.85034986,9.230064905,9.33234195,9.498380749,9.051311548,9.212587813,8.641410009,9.533363569,8.807309931,9.099349347,8.847273496,8.812448703,9.51396451,9.392407187,8.598370646,8.183917082,8.73537633,9.178205314500001,8.845223023,8.550345698,9.51115978,8.989327768
Ifit2,19,34625184.0,34650909.0,9.55062793,8.761305503,8.41880184,8.487418544,8.5415873,8.453570242,8.818591815,9.254662885,8.786077691,8.54056285,8.653862746,8.445547922,8.8777151,8.421047455,9.092429195,9.106971093,8.837943802,8.773301642,8.516618048,8.663089227,8.274904206,8.101421885,8.144430676,8.788376442
Ifitm1,7,148153120.0,148155724.0,11.64189595775,11.35177379175,11.532553197,11.18676889625,11.96688042875,11.47869490425,11.86213384125,11.55507992875,10.561218915000001,11.7524512055,11.388001275,12.2124498475,10.5716668215,11.51490948125,11.67125787725,11.370299306249999,11.384925315,11.100432329250001,11.263589258249999,12.073645958125,10.94826980425,11.37891691375,11.308264144,12.6099183
Ifitm6,7,148201711.0,148202791.0,14.65825196,14.84397857,14.54836635,14.6086435,15.2712192,14.99084071,14.56970722,14.66782652,14.25705607,15.24055952,14.21083104,15.33069514,14.63696781,14.62816274,14.49086151,14.81386615,14.15823536,14.25705607,13.93996517,14.59205021,14.95991983,14.43346482,14.91864952,14.96985553
Igf2r,17,12875272.0,12962530.0,9.698180086,9.458362386,9.473198847,9.00439711,9.766458644,9.260483879,9.520131943,10.13053609,8.919230583,9.499743349,9.92571376,9.772505687,9.064799141,9.577754437,9.704783645,9.642944066,9.260483879,9.404851104,9.602038983,9.5145932295,8.681009504,9.880052364,9.350032289,9.588163847
Igfbp4,11,98902558.0,98913969.0,10.845627035,11.00803818,10.779212260000001,10.819293875,10.957420135,9.93087227,10.216146475,10.84952519,11.251344674999999,10.691200015,10.478541795,10.308866515,10.73314727,10.097210439000001,10.481116544999999,10.94037014,10.651092604999999,10.976797954999999,10.88718223,9.983562566,10.431735314,11.25140333,10.1248417425,9.7119455355
Igh-6,12,114657161.0,114660941.0,11.49257105,13.409024285000001,12.594451225,12.343416235,12.130376335000001,11.81568491,11.615273819999999,12.315449855,14.912505395,11.210928035,11.965407984999999,11.72003838,11.577025295,12.814266815,12.56249381,12.523132465,13.74343366,12.10034184,12.1842585,12.228744452499999,10.962548875,12.000525475,12.331177815,11.87605158
Igh-V11,12,115286452.0,115286915.0,6.606457446,7.279971794,6.416164618,7.990333218,6.403522616,6.335368991,6.388415281,7.348063369,10.50961375,6.444534995,6.405106348,6.772768289,7.493508901,8.331576644,8.694166525,6.507815587,10.17185977,6.460442328,6.466721409,6.5154893505,6.471682164,6.730818758,6.260349112,7.798599721
Igk-C,6,70676429.0,70676748.0,10.598238777999999,11.735261203,11.331737250749999,11.48513473125,11.8744600305,10.6169200435,10.6497896255,11.50759700075,12.799474951,9.9318636775,10.4090275935,9.9724003435,11.071782936,11.18330437825,11.28463574825,11.090883985,11.52089811525,10.691971027000001,11.282061580499999,10.466001574375,11.27372833025,10.70127469575,10.89254290925,11.3100479475
Igk-V38,6,68686291.0,68686758.0,7.717404302,8.4661357395,8.1412229565,7.923524395499999,9.729519488,8.139323921,7.650793956499999,9.285775568,10.61911538,6.8181131614999995,7.610172057,7.0510878895,6.446763685500001,8.4240693595,8.540878751,7.8535296475,7.889422379,7.4048061115,7.8301203835,7.220569741249999,6.8767593915,7.4647769475,7.523012172,8.094691145999999
Igl-V1,16,19085110.0,19085553.0,11.390968845,11.63258795,11.870651845000001,11.693450644999999,11.152076260000001,11.56987934,10.762088364499999,11.860207925000001,12.036401025,9.7797063155,9.989611078500001,10.003535227499999,11.533620445,12.661659935,11.104393865,10.65136308,11.293556305,11.970846145,12.530606405,11.1774965,12.44847109,10.052921582,10.670386135000001,12.051253535
Igsf6,7,128207581.0,128218044.0,9.503583944,10.62184543,9.197816672,8.677518263,10.31217388,10.52532061,9.172208909,9.253395036,8.667683915,10.29421192,9.128693387,10.64182387,8.365801525,9.378568566,9.431259658,8.995713913,8.001317379,8.426875792,8.149922842,9.260125974000001,9.640515967,8.76272057,9.798477152,9.341277127
Igtp,11,58013058.0,58021093.0,9.764476436,9.069768221,9.188810465,9.985123812,9.238074008,9.009583197,9.707351534,9.830992,10.06723724,9.646600618,9.646043337,9.638615513,10.09124393,9.202979804,9.870418679,9.983942105,10.01864068,9.381924799,10.18865956,9.996157630999999,8.743116766,9.514453719,9.086866542,10.3222863
Il10ra,9,45061922.0,45077229.0,9.350032289,8.883490209,9.454687821,8.98847755,9.429984964,9.188810465,9.853580336,9.863693105,9.078973303,9.337700566,9.528087385,8.73282435,8.746431647,9.677704888,9.998323122,9.502622301,9.586718979,9.389656618,9.561383563,9.943220873000001,8.576819296,9.274921862,9.515328099,9.186548222
Il10rb,16,91406409.0,91426074.0,8.196581596,8.5531030885,8.2765344345,8.5754558215,8.73820761,9.183605460999999,8.162547971,8.206661846,8.394533329,8.587147276,8.143143593,8.720028602500001,8.148397264,8.3097431785,8.168740892999999,8.139690763499999,8.3439214575,8.7079229625,8.232223470000001,8.294912919,8.583035565,8.975415924,9.032100524,9.482305982
Il13ra1,20,33652105.0,33711254.0,9.071055559,8.252829492,8.217771189,8.729786942,8.452038833,9.041537165,8.868728426,8.665904961,8.136993168,8.886104393,8.749725311,8.934884221,8.030045507,8.882721444,9.119955286,8.892185543,8.672763039,8.678951145,9.047459451,9.095541567,8.352807098,8.301452692,8.935766154,10.08754146
Il16,7,90791358.0,90894236.0,9.7402542115,10.2642930475,10.012993659500001,9.2016238035,9.8063241405,10.331824445999999,9.795574560999999,9.5314512505,9.654790130999999,10.1938595635,9.6416951525,10.720667291000002,9.395409669,9.910736435,9.711100010500001,9.517233452,9.3653838385,9.2666123605,9.365315405,10.15096423525,9.889865029500001,9.3648568365,9.601206142,10.505314667499999
Il18bp,7,109163593.0,109166669.0,7.9021015795,7.764533566499999,7.9922381824999995,7.5574674615,6.5075053835,7.679262812999999,6.411199212,6.384416767499999,6.5078539985,7.9383584845,6.511252926,8.221216924,8.134231701000001,7.8201951395,7.776470593499999,6.573401938,7.8034845950000005,6.471526618,6.5245839055,7.98120218075,6.468711377,7.77058128,7.599849616,6.5048585425
Il1b,2,129190306.0,129196875.0,12.76528345,12.51344857,11.84178588,13.56223104,13.2569834,13.46741593,13.17985704,13.76785549,12.26340873,13.33379329,12.29171169,13.31784394,11.97315976,13.02686315,13.10535175,12.42510228,13.47680947,13.46369092,12.80667988,13.868639355,12.74502628,13.66074135,12.47205763,15.32108358
Il1r2,1,40141613.0,40182070.0,9.245532692,9.594489273,9.205938952,10.02102164,11.06804188,9.582389293,9.897765207,11.04755064,9.07856927,10.47491802,9.157441579,10.11019432,9.135946309,9.528087385,9.231389086,9.427433996,9.308413153,9.695260982,9.310932913,9.465196042,9.754555947,9.949680676,9.577287934,10.83941313
Il4ra,7,132695796.0,132722988.0,8.342320966,8.294105316,8.270926894,8.077351661,8.764345228,8.211702325,7.905101702,8.155197191,7.600912401,8.247974285,7.853539479,8.726330795,7.014785501,8.00507428,8.120771073,8.373300069,7.287837888,7.571558641,7.735797229,8.4680261415,8.151638365,7.930620983,8.18555103,8.459955561
Il6ra,3,89674041.0,89717081.0,7.1988416952,7.356786701199999,7.704528290800001,8.5897689498,7.8658179722,8.8316942702,7.4537093654,7.398020381,7.9505283494,7.639631958,7.5636586638,7.7592257365999995,8.922115152,7.8691624224,7.392097876399999,7.6149447956000005,8.117880766999999,8.508037125200001,9.1373850854,7.5206796013,8.1521890794,8.6246069886,9.0329352084,9.3434950688
Impdh2,9,108462832.0,108467904.0,11.95810175,11.51636178,11.91155478,12.17440401,11.72801487,11.44293361,11.82771114,11.88172825,12.16745899,11.41185703,11.85036423,10.92446959,11.84612937,11.7831352,11.90722445,11.63672558,11.96390265,12.0778694,12.07294876,11.501726999999999,11.55138471,11.80759674,11.88592538,10.59469785
Inpp5d,1,89516954.0,89617077.0,11.164799,10.8155583,10.82652534,10.34061055,11.00482287,10.70981613,11.164799,11.19336162,10.48401911,10.94808654,11.02959649,11.42906213,10.33448922,11.00947475,11.00770647,11.1986977,10.25954326,10.50434155,10.51242529,11.35954632,9.968574391,10.91170603,10.63110005,11.15383964
Inppl1,7,108971175.0,108986590.0,7.792462331,7.929109494,8.272415792,7.8426243825,8.7672063315,7.842495761,9.186172753000001,9.02251064,8.6073340235,7.875447699,9.02223087,7.4993131129999995,7.776946289,8.2204957965,8.302253545500001,8.6434888065,8.4186605665,8.9432480235,9.023770449499999,8.01303467875,8.2854113885,7.722068198500001,8.1315884135,8.585046697
Irak2,6,113588461.0,113645003.0,9.429461615,9.212965953,9.346919323,8.598370646,9.358970662,9.383773511,9.591116241,9.685650432,8.75278973,9.565727605,9.550231408,10.03364814,8.958846315,9.507855027,9.60890729,9.400475,8.979316878,9.465514895,9.419322666,9.7374994595,8.466663849,9.350032289,9.407708337,10.0254983
Irak4,15,94374074.0,94412246.0,8.368883756,8.201028840500001,8.084614428,7.7535551045,7.694389357,8.587360259,7.7857014545,7.8967344555,8.2156322885,8.670765916,7.7649414225,8.824365555,7.480027581,8.354659561,7.769930772,8.133612521,7.925488573500001,8.0178410215,7.768352672500001,7.917354481249999,7.3839211385,7.745555903,7.9554573605000005,8.7858968315
Irf5,6,29476733.0,29487319.0,10.23542858,9.94277594,10.58900896,10.36162484,10.25196055,10.11571862,10.88950631,10.49128704,10.27596718,10.29076602,10.46737687,9.757507609,10.31866432,10.70981613,10.617405,10.37112304,10.9776952,10.3816859,10.68835758,10.53851171,10.114477,10.26663071,10.9356007,9.718799196
Irf7,7,148448605.0,148452380.0,9.168958423,8.524846742,8.84925226,8.722355546,8.733260946,8.143110518,9.236303536,9.444209789,9.388840555,8.919601504,8.96330267,9.02708323,9.018117275,8.435048664,9.343064883,9.222059699,9.36431553,8.326803395,8.962147004,9.426248562,7.704057948,8.657404675,8.221170185,9.427433996
Irg1,14,103446194.0,103455313.0,8.3279127795,8.0035716925,7.6654013585000005,9.743518485500001,9.3851474435,8.1303171,9.286819542,9.0012578435,8.0432364075,8.806126319,8.089263003500001,8.0939174805,8.201899769,7.9004181209999995,8.055526608000001,8.769042395,8.394341596,7.988026855499999,8.132047437,9.1883006135,8.2309271585,8.996705453,7.864075904,9.71818538
Isyna1,8,73118389.0,73121187.0,8.030581242,8.099376748,8.513857959,7.519014826,7.83491207,7.367965816,8.276423533,8.064886416,8.264505439,7.575463312,8.184475579,7.850211468,8.242863995,8.269013942,8.097198317,8.105068684,8.141978725,7.841979549,7.90997723,8.149598506,7.660757787,8.399259698,7.410930858,7.338009467
