gene_symbol,chromosome,start,end,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD15,BXD16,BXD18,BXD19,BXD21,BXD23,BXD27,BXD28,BXD29,BXD31,BXD32,BXD33,BXD34,BXD40
Map3k3,11,105945927.0,106016760.0,9.524162953,10.61537365,10.92994757,9.963053897,10.62184543,9.749443824,10.77014877,10.28087567,9.36936905,10.51713677,10.57852767,9.971792686,10.53527677,9.895075355,10.14680223,10.35905126,10.34075978,9.339452098,10.02820689,9.462580831,9.877123273333334,9.654588244,9.714074189
Map4k2,19,6341135.0,6355615.0,7.9550151955,8.780471903,7.895697312999999,7.629162094,8.778326087,8.425771336,8.6054678785,8.478052887,9.118658801,8.4134951385,8.329352936,8.694997216,8.446111286,8.5754401185,8.109066796,7.8467137125,8.614891499,8.591913447500001,8.909317066500002,8.121761266,9.150601871333334,7.609695624,9.0452469325
Marveld1,19,42221879.0,42224737.0,7.912545935,8.500094672,7.561834097,7.881234826,7.90997723,7.106364061,7.804831053,7.844204003,8.304533634,8.02787997,6.664541143,8.309851858,7.559319617,8.553181541,7.667634551,7.825884386,8.1335854675,8.042688173,8.224476181,8.14226544,8.079289323,7.600326589,8.567824531
Mast1,8,87435802.0,87461258.0,6.726490119,6.859174375,6.785540634,6.794606229,6.773087051,6.708655342,6.778191356,6.826050127,6.949834419,6.89398807,6.791408875,6.745340523,6.882354684,6.998614588,9.852441626,6.606471605,6.7234847455,6.797365991,6.7525284,6.854634796,6.868985271,6.710402205,6.821730198
Mat2a,6,72382793.0,72389550.0,9.408130194666667,8.552645510666666,8.027763664333333,7.444599145999999,8.899999807666667,8.926836635666668,8.239585054,8.746176203333333,7.5184609526666675,8.665692566333334,7.941505635333333,8.633544536,8.218421721,7.532554644666667,8.834801267333333,8.1067459,8.674696303,7.921579193666666,8.508004009666667,8.746992336666667,8.277263287555556,8.254477651333334,8.292871806666668
Mbnl2,14,120674929.0,120828847.0,10.74783919,10.24468569,10.55188615,10.4783321,10.74946704,11.30260092,10.66371293,11.07567185,9.760569948,11.2701003,10.734427,10.61537365,10.90380832,9.264408184,11.04931455,10.76133985,10.548902909999999,10.16327234,10.79327759,10.82313578,10.542809945333333,10.68344771,10.05890916
Mc5r,18,68497257.0,68499377.0,9.149336443,9.719275581,9.080636758,8.156441978,8.859583602,8.280870332,9.560440364,9.677704888,9.575050897,9.537322008,9.182070109,10.00152685,8.816644843,8.717717932,8.422925496,9.136418133,9.243513201,9.030948191,8.884626714,8.869483145,8.854985762666667,8.326151444,9.051311548
Mccc1,3,35858234.0,35899600.0,7.727894907,7.088774165,6.890979734,6.830467718,7.51221975,8.88427688,7.198993139,7.360136414,6.829398285,7.338360062,6.992170854,7.059385198,7.087961406,6.677403895,8.436978707,7.11864268,7.1233621355,6.857931772,7.267359103,7.55084335,7.368559942666667,7.859250906,7.11058863
Mcl1,3,95462779.0,95467099.0,12.5469006,12.49596726,11.80175581,12.32387552,13.45363318,12.79753993,13.31293137,12.96947253,12.30395624,13.20688552,12.71597411,12.6854642,12.81246064,12.35297996,13.14176873,12.46480653,12.732719895,12.25410778,12.98293638,12.78871958,13.046894323333333,12.61441751,12.78056542
Mcm10,2,4910760.0,4933837.0,8.204834467,8.258183278,7.912029774,8.099647063,8.070494802,7.512977417,8.279603169,8.121051158,8.624605978,7.902480338,7.044387306,8.232064364,8.195819305,8.612367153,7.460501321,8.301196044,8.5295045415,8.537500568,8.297592765,7.958497768,8.160171177,7.773588902,8.792923397
Mcm3,1,20793095.0,20810294.0,9.700787072,9.895075355,9.155720314,9.356254525,9.826808248,8.896165949,9.799449989,10.19377313,9.950221155,9.503131978,9.081473206,9.750418216,9.553538601,9.583388939,9.626705554,9.599614527,10.36839789,9.918686536,9.969119717,9.580382774,9.380640826,8.994156451,10.20801024
Mcm6,1,130228168.0,130256207.0,10.547098331666666,10.148145289333334,7.993883347666666,9.692142479666666,10.446859493,8.936387684333333,10.196666863333334,8.727020928,9.744055574666666,8.470738062,9.960753475333334,10.211764471333334,10.222252519333333,8.030220425666668,8.627312041333333,8.331205746,8.470476495666666,8.120357211333333,10.189971139999999,8.632291176,8.252259147666667,8.111444760333333,10.133585106
Mcpt8,14,56701000.0,56704034.0,8.134399538,7.743822747,7.335351554,8.423636438,9.337273523,9.52055095,8.455648315,7.689800713,7.246038844,7.926104114,7.927177086,7.577063334,9.147657817,7.054053445,7.577624926,7.079316671,7.3463580705,8.191577202,8.505199788,9.168505321,7.4709381939999995,9.344709225,7.708820009
Mdh2,5,136254350.0,136266268.0,10.93108201,8.755273147,8.777395388,8.531188843,10.53661886,12.44109596,9.205446886,9.974579076,7.865264068,10.13453379,9.80331614,8.546965368,9.919710408,7.328483844,12.22414966,8.943500771,8.960553226,8.456322501,9.696286901,11.05138541,9.758779144666669,11.09932262,9.101555896
Mettl2,11,104987739.0,105001708.0,9.273085679,9.45290869,8.971838665,8.63199982,8.974433543,8.485975941,8.890512345,9.138835938,8.807309931,8.846477881,7.584667861,9.354969335,8.783509397,8.931303904,8.431393187,9.182965098,9.403284632,8.819433133,9.207617862,9.115942802,8.921479974333334,8.37078125,9.393346203
Mfap3,11,57332166.0,57347317.0,9.879806017,10.610208735,10.633663630000001,9.9303024285,10.15143622,10.0104106395,10.175849901500001,9.8697918485,9.5389630845,10.54630535,10.414087944999999,10.131003925,10.338087689999998,9.823632214,10.0156445505,10.675129989999999,10.13126280775,9.767209022500001,9.703926447499999,9.563423432499999,9.514741655166667,9.5236708865,9.564885433
Mfng,15,78586312.0,78603905.0,9.573073799,9.738191472499999,8.976028201,9.004472846999999,9.9770807785,10.106791037,9.7017816875,10.0525132615,9.095391992500002,10.0970873225,9.2249446235,9.8194409715,9.48047117,8.904711237499999,9.977635467999999,9.492099325,9.66800142625,8.9348287365,9.803517312,10.038159746,9.633240353,9.5668548455,9.655158315000001
Mgmt,7,144086294.0,144319870.0,7.710412975000001,7.441417534999999,8.7597330355,8.733949566,8.556425362999999,8.5572427685,7.7295270395,7.7378902125,8.466524981,7.920323032,8.7906296945,7.5136507535,7.7229640305,7.228887258,8.622194126,7.497745071500001,7.53435522,7.377152482,7.6317956405,7.936525902,8.557092812,8.1473190315,7.448540857
Mgst1,6,138088837.0,138105276.0,9.417489441,8.776684734,9.078973303,10.44422771,9.10481351,8.789562951,8.557760344,9.06728849,8.903435011,8.595701411,7.942950019,9.060089844,9.202121184,9.246451113,8.797701145,9.462108954,8.9165199895,9.05432135,9.202979804,9.705288075,8.941098389666665,8.596370529,8.775236996
Mgst2,3,51464282.0,51486597.0,9.61482242,8.557760344,8.67788587,10.23426073,10.14246723,8.587182775,9.3331708,9.290069825,8.123132598,9.598152818,8.603531117,8.784212081,10.46395023,8.514177885,9.173885989,9.054786824,8.85720285,9.10481351,8.654975452,8.979707471,8.684123351666665,9.307970165,8.768425726
Mid1ip1,20,10292139.0,10296816.0,9.054786824,8.537844154,8.476321243,9.003610504,8.491112049,8.610743306,8.695773938,8.795789353,8.886104393,8.443539573,7.665953969,8.739287218,8.594977708,8.365494753,8.363792907,8.877250619,8.665030807499999,9.058594338,9.251551521,9.845060622,8.784139724333334,8.883912819,9.276751156
Mif,10,75322104.0,75322965.0,12.38545731,11.794994599999999,11.3543718225,12.769837469999999,11.276428902,11.0521460345,11.896372875,11.80736477,12.9707476,10.9492702915,11.3070008595,12.295159640000001,11.772481675000002,12.84677494,11.084570692,11.77123648,11.9458959275,12.932837249999999,12.27281234,12.16179704,12.513256080000001,12.32402077,12.733875175000001
Mlf2,6,124881494.0,124886162.0,9.42898919,9.351903532,9.252936071,9.429461615,9.21078162,9.085530202,9.259142178,9.597203893,10.03565463,9.021556487,7.850211468,9.507855027,9.086421827,9.656985992,8.938212469,9.050911698,9.5191871165,9.734875882,9.764940849,10.01144705,9.424935676666665,8.90109568,10.02102164
Mll5,5,22940259.0,23010053.0,9.398260569,8.986407135,10.87429494,10.09281002,10.50207659,10.13975178,8.533671837,10.02766319,9.150651524,9.64811407,8.83344167,10.05105104,8.478673272,9.457448603,10.26465771,8.697983553,8.633372873999999,9.391910951,9.209051055,9.301047284,10.030041456333334,10.40179763,8.009950098
Mlycd,8,121918778.0,121935002.0,10.3216623,9.892611302,10.00647925,9.70631986,10.21626695,12.81246064,9.915739129,9.82464459,9.025065139,10.42799066,12.46480653,9.710107258,10.09225557,10.00700639,10.07513678,11.97766559,9.843751972,8.942738623,11.76916057,11.8757563,12.046136213333334,10.89880207,9.433200856
Mmp2,8,95351227.0,95377316.0,8.188318133,9.90504745,8.730174334,8.196716383,9.03827639,8.861991698,8.932506198,8.794343931,8.99453722,9.575496603,9.13806122,9.109268125,9.423784333,9.253395036,8.921271959,9.059680316,9.4887617715,8.381857253,9.018117275,8.903856505,9.174661723666667,8.666300073,8.519277929
Mmp9,2,164766280.0,164781350.0,8.368895423,9.097329575,8.625301088,10.77443361,9.646043337,9.374630291,8.380318915,8.705236267,9.365298952,8.635140097,10.07454866,8.0718845,10.06955315,9.426028554,9.186548222,9.848816349,9.120824321,8.900673324,9.223374727,9.101555896,8.824956727666667,8.108618938,8.978465875
Mmrn1,6,60874970.0,60939372.0,8.583269641,9.290069825,8.592468705,8.450621495,8.898703952,8.71445887,8.888361502,8.505477936,9.39966955,9.438237418,8.186566024,9.335354683,8.494803061,9.619627828,8.907931094,8.681772666,8.728599704499999,7.9888443,8.577443115,8.151638365,8.888840226333334,7.986240684,8.554272057
Mns1,9,72286347.0,72306381.0,10.08803354,10.70508753,11.10036704,10.24867567,10.15085324,11.02537049,9.99559633,10.53311248,10.08193595,10.51639361,9.80789712,9.528601741,10.81899046,11.11202741,10.2209093,11.44492555,10.944708505000001,10.18247813,10.83328598,10.50022537,9.524810436333334,11.65425857,10.79755567
Mpo,11,87607083.0,87617915.0,14.291075403333332,13.999721856666667,12.596760420999999,13.636741873333333,14.770631459999999,12.616681725666666,13.964345003333333,13.557204570000001,14.070711986666666,13.319109803333333,13.262712326666666,13.20245551,14.078674816666668,13.62410096,12.483831621999999,13.147222026666666,14.040722515,14.088921,12.773109946333333,13.27645413,12.956070296888889,12.845946677666666,13.267529943333335
Mpp6,6,50060248.0,50148366.0,9.185682992,7.645110957,7.932881347,7.7726754,8.616194567,10.04612705,8.173671154,8.65774542,7.258952765,8.5437436,7.961899932,7.623096526,8.597373988,6.995407382,9.475946597,8.093731695,8.0276915695,7.586123531,8.013546343,8.47071126,8.008660278666666,8.841139678,7.7659016
Mpst,15,78237534.0,78244432.0,8.211043905,8.421047455,8.911729079,8.806193712,8.161035213,7.780302764,8.564084316,8.216279188,8.664509526,8.370562614,9.247274229,8.693103696,8.416546993,9.114205006,7.910798277,8.471722982,8.500166406,8.596370529,8.129362582,7.727502312,7.926978967666666,7.814484377,8.372696775
Mrc1,2,14151041.0,14253684.0,7.219274921,7.67016205,9.171755309,7.369557652,7.389705886,7.444981156,7.357615756,7.661600525,7.095679401,7.623785124,7.612778835,7.257961959,7.466971237,8.038417605,8.094897234,7.431186278,7.118022998,7.302877763,7.456606348,7.05380328,8.177254451333333,7.727683122,7.020363977
Mrpl10,11,96902874.0,96910527.0,7.709471777,7.709471777,7.529232412,7.19062877,7.22927098,6.964317089,7.460657726,7.570636503,8.270926894,7.45814214,6.626455769,7.840769173,7.356943068,8.120233425,7.25106794,7.302746647,7.7495509049999995,7.86476055,7.540648414,7.389562465,7.470799305,6.967854829,7.909681955
Mrpl11,19,4962352.0,4964946.0,9.315339988,9.05432135,9.07771542,9.887567295,8.652650095,8.536810481,9.339914425,9.072293542,9.862627371,8.92851916,7.986538669,9.475946597,9.268824669,9.773029456,8.645827957,9.037357447,9.3844993265,10.21917703,9.548426763,9.207235392,9.271086478666668,9.063487754,9.852441626
Mrpl13,15,55365650.0,55388867.0,8.6809778685,7.793260929500001,7.8371994715,7.902901696500001,8.4843421055,9.809083216000001,8.029881059000001,8.380186026,7.102045198,8.5620581405,8.3116797495,7.7069015445,8.3110633105,6.9951403095,9.3482633365,7.962675491500001,7.842703112500001,7.547696513,8.1457410515,8.744941033,8.090386206666667,8.843452636,7.745745362499999
Mrpl18,17,13104215.0,13109211.0,9.051311548,8.385134708,8.238988986,9.173058534,8.009950098,8.015990121,8.43219108,8.537500568,9.173452879,7.915566181,9.278345875,8.762367664,8.533360944,9.23214723,7.878371141,8.699378967,8.770976495500001,9.178473359,8.643249039,8.706326354,8.597582738,8.432519336,9.064319783
Mrpl20,4,155177645.0,155183885.0,9.3008940595,8.6703065255,8.966823611,9.005910935,9.163269747,9.7046477155,8.844820851,8.917072367500001,8.062349328,9.2529430215,9.041013332,8.641381216,9.184526808000001,8.187485625,9.426260433,8.8059129975,8.76957581375,8.660191852,8.92936722,9.2923678685,8.969445777,9.542665762,8.795501902
Mrpl30,1,37947322.0,37955380.0,10.67577457,10.16046146,11.10961996,11.61257442,10.00152685,10.3893714,10.76216654,10.23844302,10.66059011,10.70815024,11.29042172,10.4557968,10.86421845,10.81319541,10.04770223,10.43747682,10.708210585,11.21882947,10.5226406,10.64717324,10.370545036666668,10.62100148,10.82054042
Mrpl34,8,73988858.0,73989644.0,10.64182387,10.8750956,11.24890719,11.64909386,10.29076602,10.01983432,10.96558541,10.58980264,11.20065215,10.52469932,10.92446959,10.90380832,10.99312658,11.3547047,9.909794311,10.81074143,10.781987315,11.4892709,11.04931455,10.68271053,10.854923843333333,11.35572795,11.58335075
Mrpl39,16,84717821.0,84735987.0,7.891035142,7.271050653,7.210427191,6.978450555,7.658856506,8.862839927,7.153023409,7.819775114,7.006331706,7.545247039,6.814131524,7.192949621,7.433605715,6.659262525,8.382865808,7.40511722,7.409328759,6.98279284,7.494595905,8.041528439,7.459087848333333,7.995499385,7.317900481
Mrpl44,1,79772708.0,79778019.0,8.95599457,8.780782176,8.199987552,8.209409272,8.326502429,8.104775346,8.356492008,8.415662568,9.80331614,8.116589904,7.646157572,9.007416077,8.479618043,9.503583944,8.093226997,8.426875792,8.5628257495,9.139570142,9.026674372,8.936987449,8.762511203666667,8.335291854,9.209853729
Mrpl52,14,55045746.0,55048587.0,10.04119079,9.271415275,10.10845597,10.06174024,10.04881765,11.34492217,9.643479848,9.759931655,8.398356486,10.57687079,10.37112304,9.130823591,10.4164674,8.311604257,10.90979388,9.496046736,9.496137663999999,9.596790879,9.437809448,10.31281317,9.693185726666668,11.32938809,9.517341167
Mrpl53,6,83059089.0,83059933.0,10.22809213,9.821331487,9.33272219,10.32490032,8.981520424,8.85666758,9.641488875,9.517341167,10.19559768,8.635831549,8.207580873,10.26465771,9.655090624,10.42341857,8.938978238,9.976893434,9.789526097,10.46254819,10.12691015,10.12628361,9.90967584,9.922476643,10.46130045
Mrpl54,10,80727458.0,80729679.0,10.65220744,10.41382015,11.02065756,11.5056233,10.35724256,10.5563857,10.77689662,10.57852767,11.03255739,10.87353617,10.95768599,10.469529,11.06442357,10.97098541,10.01253704,10.69750346,10.525111395,11.4139652,11.33555722,11.21981315,10.92530084,11.50190681,11.38432857
Mrpl55,11,59015988.0,59019636.0,8.895024551,8.63233622,9.459321032,10.33186226,9.331392561,9.311354632,9.185682992,8.647277817,9.132917666,9.215246322,8.969817761,9.286901734,9.287345424,9.31354942,9.185682992,9.567930254,8.9431460185,9.520131943,8.733260946,8.890932288,9.445142662,9.5768007,9.935945377
Mrpl9,3,94247240.0,94255052.0,9.098971234499999,9.042320387,8.351219010000001,8.55309378,8.814180589500001,8.527702546,8.690908023,8.770857853999999,9.615715443,8.291915158,7.270024285,9.3091758385,8.3576965515,9.485107703,8.2112245725,8.541275163,8.977362267250001,9.3590551965,9.041153207,8.8524796025,8.854033792833334,8.273774067000002,9.159503540500001
Mrps15,4,125724169.0,125732776.0,8.783060571,8.0494822185,8.432085468499999,8.5409150325,8.569441794500001,9.1861455105,8.367570419,8.745865272,7.76842663,8.7956720785,8.317183555,8.087548037,8.6063246365,7.4514018375,8.8113352205,8.4092326965,8.4241050835,8.4885046935,8.662975302,9.1695563895,8.341657052666665,9.057917875000001,8.478470736
Mrps16,14,21210453.0,21212777.0,10.43127222,10.25498819,10.47700248,11.45100874,9.603352053,9.917221555,10.26083281,10.09817227,10.85109794,9.829273902,9.835971722,10.63637202,10.65284029,11.33850513,9.934787275,10.47555933,10.36742421,11.4254419,10.90130814,10.65071545,10.685052253333334,11.06717097,11.1823837
Mrps21,3,95666557.0,95675442.0,10.95056995,10.554739,10.86921265,12.0280043,10.2226971,10.46669224,10.70203033,10.85179726,11.48561971,10.32740372,10.44770657,10.88619283,11.03628831,11.563064,10.44919167,11.02274149,11.007360689999999,12.00014256,11.32132698,11.30562396,11.071234813333334,11.41185703,11.67945854
Mrps26,2,130389478.0,130394431.0,8.167278889,7.710844277,7.575249755,8.112556219,7.414708992,7.345012528,7.755913038,7.559871982,8.246999695,7.410038576,6.81503999,8.126769786,7.657224475,8.524846742,7.272692109,7.746590429,7.874324695,8.210421049,7.97180156,7.811817291,7.915717860666668,8.035307922,8.327100497
Mrps27,13,100114745.0,100185517.0,8.518678399,8.295350311,8.168379625,10.02925219,8.23355801,8.115647034,8.489141932,8.31970774,8.438458063,9.698745976,7.660757787,9.639079826,8.490764292,10.51568372,8.469690627,8.246999695,8.618995088999998,9.980144653,8.706697412,8.576380727,8.545967434666666,9.655529859,10.19106743
Mrps34,17,25032061.0,25034447.0,11.45786579,11.73930897,12.41245899,12.32146733,11.52697065,11.59098332,12.06161774,11.18329161,11.80908425,11.80027118,12.60215129,11.52581427,12.06959041,12.26952832,11.63797858,11.93058426,11.71510533,12.29171169,11.03628831,10.91792777,11.448248333333334,11.84325268,11.71042199
Mrps35,6,146991286.0,147019425.0,9.0034031555,8.8170650175,8.616039422,9.008538167,8.4457539265,8.242231577,8.732024814999999,8.988706196999999,9.3602852235,8.374758845,8.013087418000001,9.1155858105,8.738148567,9.362100959,8.381476222,8.9929280175,8.969509372,9.448127609,9.221291828,9.04795957,8.779874241666667,8.531940225,9.302573603999999
Ms4a3,19,11703984.0,11715295.0,10.99591144,7.933090465499999,8.47597017,10.794423955,10.8520216,9.296133967500001,7.865811811,7.887797101,7.939467261,7.6207597494999995,6.879872189,7.8798422205,9.459529360000001,8.9925890085,8.4582238995,8.582051098,8.89785422475,9.0374979065,8.242011617,8.1445611105,8.853635124666667,10.344357775,8.220027676499999
Ms4a6c,19,11543962.0,11555203.0,9.455645159,7.36455569,7.171542012,8.270170923,8.043250477,7.429269765,7.420216328,7.927657055,7.32404013,7.265172055,7.364135328,7.55595294,7.713718547,6.909144904,7.563785409,7.685935279,7.9413643215,7.675931402,7.63866321,8.183671438,7.4739204599999995,7.758412288,7.337120807
Msh5,17,35165550.0,35183567.0,8.585952517333332,6.999360309333333,8.761353011999999,6.957709830333333,8.929189885,8.877722554666667,8.867916770333332,7.065304917,7.0513990490000005,7.154146999000001,9.015395523666667,8.690389629,7.19132792,8.539007394333334,7.015556483666667,8.661139168333333,8.877832080666666,7.007509735666666,8.94214427,8.792619678333333,9.108053853888888,8.837919685666666,8.784578791
Mt1,8,96703141.0,96704225.0,12.63286318,11.34595729,12.34681608,12.96947253,12.58726569,12.29171169,12.18311154,11.69526547,11.40611027,11.80908425,11.56176898,11.31719825,12.56679972,12.92850861,10.93108201,11.20156755,11.27227131,11.97611014,11.40507469,10.90637703,11.58115873,13.48046016,12.74502628
Mt2,8,96696684.0,96697462.0,7.704969193,7.411671578,7.93798895,8.254847959,7.650876417,8.712506394,7.681176657,7.268922791,7.379003076,7.685136919,8.318413727,7.422798463,7.967578741,7.918862929,7.576689637,7.616982317,7.3722673575,7.577982028,7.404541429,7.306298689,7.523173478333334,9.146929471,7.970167187
Mta3,17,84105503.0,84223055.0,10.01686482,10.09514751,10.52678477,10.20143727,10.1861004,9.117546528,11.0549613,10.18420644,9.766458644,10.69209839,10.30070203,10.28457955,10.75750901,10.22035053,9.775542878,9.837032909,10.23409654,10.2226971,10.65220744,9.195125256,9.37536093,10.12691015,10.10735386
Mtap,4,88783026.0,88826985.0,8.598063938,9.191433567,9.329540745,9.188810465,8.488082087,8.443872586,8.773301642,8.626727881,9.665053684,8.96330267,8.524677048,9.200379093,8.603203838,9.743824535,8.368602308,8.814760518,9.026195199,9.427433996,8.827924939,8.654975452,9.006684474333333,8.546223433,9.238477434
Mtch2,2,90687312.0,90706967.0,9.21832389,8.4766819955,8.2321655235,9.0700057495,8.2287753535,8.060789501,8.487509864,8.730766749,9.082620653500001,7.967717635,7.0258880175,9.053558505,8.519299012000001,8.986636716,7.933649888000001,8.825591943500001,8.730646562250001,9.143207093000001,8.783247434,8.8332898215,8.563589921666667,8.3299135385,9.124711932
Mthfd2,6,83255685.0,83267600.0,9.994997038,9.510231573,10.09745831,10.23165382,9.707762507,9.421430675,9.869364154,9.794917454,9.883911085,9.632156986,8.947919582,9.598152818,9.998323122,9.672831959,8.904281968,10.19156783,10.060367273499999,10.2209093,9.440911875,9.052166923,9.588111668666668,9.460629899,9.97573321
Mtmr1,20,68617935.0,68672371.0,9.249827782,8.287318427,8.297863185,8.446619895,8.776303936,9.54554715,8.589978884,8.668070639,7.85768108,9.045799523,8.960881291,8.453265198,8.762043428,7.753109782,9.53002578,8.573980747,8.632762012499999,8.220940729,8.430735275,8.419447367,8.593123198999999,8.979316878,8.204565272
Mtmr9,14,64142447.0,64162790.0,7.767487113,9.814519886,10.10676585,9.908188011,9.602459807,9.793538251,8.082492918,7.997861937,10.18247813,10.31600363,9.839323572,8.024415298,10.20143727,10.34115441,7.416834906,8.170069495,8.041541253,10.99979894,10.37456542,9.770021017,7.614559837000001,9.426532878,10.4811839
Mtrf1l,10,4522631.0,4534654.0,8.530116613,8.441329092,8.687636155,8.34789391,8.258183278,9.184722509,8.558731038,8.425485449,7.915566181,8.740907367,8.704912873,8.246171943,8.572072232,7.51099167,8.943500771,8.618981269,8.404273096499999,8.125681074,8.736483369,9.475946597,8.705831811000001,8.881806126,8.563121578
Mxi1,19,53384996.0,53450300.0,7.691248606,7.133948251,7.076362417,6.9917184285000005,7.5948995185,8.424136746,7.3368039085,7.610124407500001,6.9756207715,7.6643634585000004,7.4739287385,7.175997706,7.3375629579999995,6.845178411,8.063642168,7.232987568,7.196336362249999,7.061533466,7.5542121545,7.899828423,7.423582251166666,7.811062740000001,7.226778071
Myd88,9,119245052.0,119250529.0,8.662447123,7.969924491,7.510826986,7.985406058,8.473757491,8.741644906,8.059623275,8.341326413,7.638220276,8.530776606,7.034338391,7.950844179,8.218993124,7.589613371,8.382543031,7.913752283,8.2338450885,7.883225189,8.199710153,8.384460242,8.171129404333334,8.434067425,7.785291185
Myl6,10,127927917.0,127930881.0,12.08680218,11.90927464,11.73486768,12.570365465,11.29750173,11.305273795000002,11.752766659999999,11.849734765000001,12.62468282,11.500193905,11.353997230000001,12.337318844999999,11.906151175,12.804500430000001,11.764918765000001,12.056616394999999,12.1156705525,12.49701458,12.643569875,12.286978815,12.206871445,12.131924999999999,12.549527115
Myo1f,17,33692664.0,33744703.0,9.918686536,10.66211825,9.950221155,10.27534254,10.35215549,9.144264663,10.11335972,10.24041878,10.49952231,10.28087567,9.977413228,10.00592908,10.43543027,9.939603045,10.24099792,10.0254983,10.1278165505,10.05266004,9.646600618,9.641488875,9.614296401666666,9.354969335,9.48424474
Myo5c,9,75079821.0,75153258.0,7.905847291,8.71738716,9.138494792,8.590992517,9.177059184,8.48159932,9.117546528,8.314964985,8.362391322,9.012251948,8.134123461,8.872591318,8.987664529,8.867857435,8.315278229,8.514547331,8.085401867,8.222340487,8.131869341,8.261539094,8.967882680666667,8.12997222,8.844047893
Myom2,8,15057653.0,15133541.0,6.649155273,6.613968913,6.554102432,6.942950573,6.587503736,6.508078131,6.816332619,6.462913538,6.438892174,6.512178736,8.38934698,6.507559891,6.715442395,6.709488978,6.737700755,6.671523677,6.409271394,6.400393045,6.561708488,6.647835285,6.594709467,6.784209559,6.68720746
Myst2,11,95135573.0,95171560.0,9.101143756,9.063873185,8.584174263,8.773663003,8.903856505,8.283071656,8.867857435,9.044069791,9.301853339,8.569649351,7.476475668,9.108729589,8.900673324,9.291447924,8.658757476,8.974810509,9.2371791745,9.200007584,9.127847691,8.915079601,8.919690737333333,8.349345193,9.382384752
Naca,10,127472701.0,127485688.0,11.0425257455,9.880035031,9.8914253175,10.83139926,10.0142062315,10.632479611,10.237820966000001,10.6468562425,9.817222499,9.897065051,9.483522887,10.294868674,10.527271462000002,9.9010624135,10.606411748500001,10.364469021000001,10.179711295499999,10.57902665,10.7550600785,11.265615469,10.604931849,11.089747538000001,10.649771675
Nap1l1,10,110917673.0,110935198.0,9.863387403333334,8.946410556666665,8.940423398666667,8.997516550666667,9.376505664,9.749984123333334,9.087558678666667,9.789933314,9.020654731999999,9.365738696,8.524507910666665,9.228921278,9.108592064,8.666197377000001,9.588057834333332,9.405424210333333,9.340980016833333,9.233433888,9.718512705,10.097691762,9.258362489777777,9.398279598,9.425324026333334
Nap1l3,20,119508174.0,119511010.0,7.18816027,7.193334681,6.986015281,7.120259998,7.673314636,7.890788046,7.718509812,7.818626019,7.078282917,8.17626992,6.766828985,7.274604005,7.337363855,6.686274816,7.856230833,7.10854886,7.2735477485,7.001542112,7.655593221,7.733547474,7.479532843,7.524967998,7.419409989
Ncbp2,16,31948599.0,31961867.0,8.926843835,8.573227754,8.196991859,8.318102474,8.245273111,8.405396172,8.331276641,8.578118019,9.227414541,8.304533634,7.535226042,8.749396515,8.513453102,8.770940133,8.265161427,8.760201569,8.695153042,9.281002874,9.035677156,9.178473359,8.778302181,7.948154631,9.498380749
Ncl,1,88247071.0,88255939.0,11.08916875,10.721861415,10.884866814999999,10.907120265,10.793845815000001,11.484816575,10.88598775,11.00828086,10.348184528,11.357494805,10.99309349,10.533975134999999,11.073080685,9.835693228,11.47765152,11.188049209999999,11.013916792500002,10.558081545,10.913317200000002,11.192699099999999,10.833599215833335,11.5524856,10.972115125
Ndfip2,14,105657928.0,105708515.0,8.44039836,7.757294533,7.862828171,7.765180396,7.913518327,8.447261707,8.054275662,8.63233622,7.321063065,8.226359005,7.817133932,8.047881096,7.964762891,7.287966909,8.275516912,8.408849839,8.124811409,7.646806629,8.280245951,8.766463611,7.906411692333333,8.262169661,7.841750187
Ndn,7,69493163.0,69494814.0,9.531845746,11.31719825,10.71946954,10.37596671,11.13736533,11.20372749,11.31922639,10.29826136,11.10211334,11.73372064,10.06500781,10.62184543,10.4557968,10.8487993,11.32014405,10.46737687,10.011208713,9.629665611,10.98507082,11.45210762,10.810409516666667,10.67577457,10.1252147
Ndrg2,14,52524956.0,52533026.0,8.996206082,8.594977708,7.975136629,8.03165492,8.592468705,8.638035477,8.429500767,9.230520328,8.309211607,8.967702085,7.124934008,8.63378446,8.31970774,8.501514871,9.557435483,9.202121184,8.920572523499999,8.137915547,8.256944958,8.679329873,9.030600669,8.437883454,8.358654021
Ndrg3,2,156753081.0,156817792.0,7.920906505,8.337766568,8.275186865,8.200653451,8.112556219,7.998138304,8.425920748,8.143436733,9.145222254,9.134261006,7.815956129,8.332503617,9.013468711,9.36761549,8.081331741,8.212334721,9.015854941499999,8.465985012,8.217137022,8.175159173,8.740639168666666,8.772154399,8.494182234
Ndufa11,17,56857206.0,56861560.0,10.40648611,10.04058612,10.25571716,11.49040832,9.626305428,9.720897065,10.13295419,9.947005764,10.67662798,9.57942471,9.688056538,10.29307359,10.43266431,11.08111764,9.404851104,10.00205782,10.334127044999999,11.14689707,10.65659941,10.07513678,10.409271136666668,10.734427,11.00072366
